SubjID,Referentiality,Gender_Status,Group,Anteriority,Baseline,Critical,diff_score
213,NonReferential,Gendered,Binary,Central,0.7957500000000001,2.338,1.5422500000000001
213,NonReferential,Gendered,Binary,CentroParietal,0.86875,2.8994999999999997,2.03075
213,NonReferential,Gendered,Binary,Frontal,-1.5245,1.62975,3.15425
213,NonReferential,Gendered,Binary,FrontoCentral,-0.62375,2.11275,2.7365000000000004
213,NonReferential,Gendered,Binary,Parietal,1.15275,2.92725,1.7745
213,NonReferential,NonGendered,Binary,Central,1.27275,0.22375,-1.049
213,NonReferential,NonGendered,Binary,CentroParietal,1.895,0.9025,-0.9925
213,NonReferential,NonGendered,Binary,Frontal,-0.45849999999999996,-0.16974999999999996,0.28875
213,NonReferential,NonGendered,Binary,FrontoCentral,0.20924999999999996,-0.04974999999999999,-0.25899999999999995
213,NonReferential,NonGendered,Binary,Parietal,2.3089999999999997,1.54625,-0.7627499999999998
213,Referential,Gendered,Binary,Central,0.21525,-0.939,-1.15425
213,Referential,Gendered,Binary,CentroParietal,1.414,-0.24800000000000005,-1.662
213,Referential,Gendered,Binary,Frontal,0.0575,-1.96625,-2.02375
213,Referential,Gendered,Binary,FrontoCentral,-0.24,-1.60375,-1.36375
213,Referential,Gendered,Binary,Parietal,1.856,0.8005000000000001,-1.0554999999999999
213,Referential,NonGendered,Binary,Central,-1.83325,0.13599999999999995,1.96925
213,Referential,NonGendered,Binary,CentroParietal,-1.26175,-0.24325000000000002,1.0185
213,Referential,NonGendered,Binary,Frontal,-3.19625,0.58075,3.777
213,Referential,NonGendered,Binary,FrontoCentral,-2.40075,0.29175,2.6925
213,Referential,NonGendered,Binary,Parietal,-0.055499999999999994,-0.3154999999999999,-0.2599999999999999
214,NonReferential,Gendered,Binary,Central,1.11725,-1.5539999999999998,-2.6712499999999997
214,NonReferential,Gendered,Binary,CentroParietal,1.3815,-1.7755,-3.157
214,NonReferential,Gendered,Binary,Frontal,0.20850000000000002,-0.99375,-1.20225
214,NonReferential,Gendered,Binary,FrontoCentral,0.945,-1.379,-2.324
214,NonReferential,Gendered,Binary,Parietal,1.1785,-2.29425,-3.47275
214,NonReferential,NonGendered,Binary,Central,2.282,0.346,-1.936
214,NonReferential,NonGendered,Binary,CentroParietal,3.698,1.2905,-2.4074999999999998
214,NonReferential,NonGendered,Binary,Frontal,0.41999999999999993,5.000000000000004e-4,-0.41949999999999993
214,NonReferential,NonGendered,Binary,FrontoCentral,1.6485,0.15075,-1.4977500000000001
214,NonReferential,NonGendered,Binary,Parietal,4.0465,1.58425,-2.46225
214,Referential,Gendered,Binary,Central,0.5372499999999999,-1.32025,-1.8575
214,Referential,Gendered,Binary,CentroParietal,1.1895,-0.841,-2.0305
214,Referential,Gendered,Binary,Frontal,-0.10725000000000001,-1.2954999999999999,-1.1882499999999998
