mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,3.204,1,O2,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,2.795,2,O1,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,3.269,3,OZ,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,3.423,4,PZ,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,3.488,5,P4,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,3.292,6,CP4,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,2.627,7,P8,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,2.526,8,C4,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,1.967,9,TP8,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,1.991,10,T8,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,1.656,11,P7,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,3.341,12,P3,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,2.751,13,CP3,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,3.459,14,CPZ,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,3.129,15,CZ,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,2.331,16,FC4,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,1.787,17,FT8,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,0.864,18,TP7,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,1.936,19,C3,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,2.562,20,FCZ,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,1.634,21,FZ,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,1.733,22,F4,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,0.872,23,F8,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,0.581,24,T7,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,0.464,25,FT7,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,1.415,26,FC3,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,0.551,27,F3,65,NonGendered_Bound variable_ANT_Masculine_PRO,S404_exp2_newbins_2025
mean_amp,-1.645,1,O2,66,NonGendered_Bound variable_ANT_Feminine_PRO,S404_exp2_newbins_2025
mean_amp,-0.960,2,O1,66,NonGendered_Bound variable_ANT_Feminine_PRO,S404_exp2_newbins_2025
mean_amp,-1.164,3,OZ,66,NonGendered_Bound variable_ANT_Feminine_PRO,S404_exp2_newbins_2025
mean_amp,0.634,4,PZ,66,NonGendered_Bound variable_ANT_Feminine_PRO,S404_exp2_newbins_2025
mean_amp,0.135,5,P4,66,NonGendered_Bound variable_ANT_Feminine_PRO,S404_exp2_newbins_2025
mean_amp,1.339,6,CP4,66,NonGendered_Bound variable_ANT_Feminine_PRO,S404_exp2_newbins_2025
