mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,2.206,23,F8,66,NonReferential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.599,24,T7,66,NonReferential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.608,25,FT7,66,NonReferential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.749,26,FC3,66,NonReferential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.460,27,F3,66,NonReferential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.393,1,O2,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.966,2,O1,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.290,3,OZ,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.288,4,PZ,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.352,5,P4,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.352,6,CP4,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.492,7,P8,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.328,8,C4,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.537,9,TP8,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.250,10,T8,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.438,11,P7,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.428,12,P3,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.844,13,CP3,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.403,14,CPZ,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.204,15,CZ,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.281,16,FC4,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.266,17,FT8,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.429,18,TP7,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.934,19,C3,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.042,20,FCZ,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.554,21,FZ,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.683,22,F4,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.160,23,F8,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.339,24,T7,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.440,25,FT7,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.839,26,FC3,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.028,27,F3,67,NonReferential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.366,1,O2,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.462,2,O1,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.232,3,OZ,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.676,4,PZ,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.097,5,P4,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.403,6,CP4,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.263,7,P8,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.515,8,C4,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.191,9,TP8,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.527,10,T8,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.148,11,P7,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.091,12,P3,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.555,13,CP3,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.064,14,CPZ,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.286,15,CZ,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.744,16,FC4,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.267,17,FT8,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.214,18,TP7,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.077,19,C3,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.994,20,FCZ,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.873,21,FZ,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.344,22,F4,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.154,23,F8,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.850,24,T7,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.002,25,FT7,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.464,26,FC3,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.963,27,F3,68,NonReferential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.944,1,O2,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.785,2,O1,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,2.068,3,OZ,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,2.838,4,PZ,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,2.790,5,P4,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,2.486,6,CP4,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.126,7,P8,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.898,8,C4,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.505,9,TP8,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.458,10,T8,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.542,11,P7,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.335,12,P3,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.323,13,CP3,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,2.433,14,CPZ,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.618,15,CZ,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.588,16,FC4,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.705,17,FT8,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.829,18,TP7,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.014,19,C3,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.557,20,FCZ,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.605,21,FZ,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.440,22,F4,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.802,23,F8,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.877,24,T7,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.501,25,FT7,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.203,26,FC3,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.153,27,F3,69,Referential_NonGendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.796,1,O2,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.437,2,O1,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.751,3,OZ,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.305,4,PZ,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.626,5,P4,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.455,6,CP4,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.237,7,P8,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.369,8,C4,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.942,9,TP8,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.329,10,T8,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.617,11,P7,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.421,12,P3,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.069,13,CP3,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.046,14,CPZ,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.240,15,CZ,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.898,16,FC4,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.131,17,FT8,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.114,18,TP7,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.642,19,C3,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.535,20,FCZ,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.454,21,FZ,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.267,22,F4,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.586,23,F8,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.326,24,T7,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.412,25,FT7,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.243,26,FC3,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.511,27,F3,70,Referential_NonGendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.111,1,O2,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.410,2,O1,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.184,3,OZ,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.816,4,PZ,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.950,5,P4,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.167,6,CP4,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.571,7,P8,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.361,8,C4,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.399,9,TP8,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.596,10,T8,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.327,11,P7,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.305,12,P3,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.794,13,CP3,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.081,14,CPZ,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.274,15,CZ,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.928,16,FC4,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.441,17,FT8,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.565,18,TP7,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.711,19,C3,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.746,20,FCZ,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.658,21,FZ,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,1.180,22,F4,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.907,23,F8,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.819,24,T7,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.223,25,FT7,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.208,26,FC3,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.009,27,F3,71,Referential_Gendered_Baseline_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.724,1,O2,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.481,2,O1,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.781,3,OZ,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.268,4,PZ,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.385,5,P4,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
