SubjID,Referentiality,Gender_Status,Group,Anteriority,Baseline,Critical,diff_score
205,Referential,Gendered,Binary,Frontal,-0.6347500000000001,0.26275,0.8975000000000002
205,Referential,Gendered,Binary,FrontoCentral,-0.77025,-0.372,0.39825
205,Referential,Gendered,Binary,Parietal,1.25925,-0.45025000000000004,-1.7095
205,Referential,NonGendered,Binary,Central,0.3215,0.6134999999999999,0.2919999999999999
205,Referential,NonGendered,Binary,CentroParietal,0.6865,1.1265,0.44000000000000006
205,Referential,NonGendered,Binary,Frontal,-0.2592500000000002,1.026,1.2852500000000002
205,Referential,NonGendered,Binary,FrontoCentral,-0.5075,0.7827500000000001,1.29025
205,Referential,NonGendered,Binary,Parietal,0.14250000000000002,1.1985000000000001,1.056
207,NonReferential,Gendered,Binary,Central,3.1734999999999998,2.9545,-0.21899999999999986
207,NonReferential,Gendered,Binary,CentroParietal,3.5222499999999997,3.133,-0.38924999999999965
207,NonReferential,Gendered,Binary,Frontal,2.1262499999999998,4.272,2.1457500000000005
207,NonReferential,Gendered,Binary,FrontoCentral,2.3505,3.52125,1.1707500000000004
207,NonReferential,Gendered,Binary,Parietal,4.1015,3.3565,-0.7449999999999997
207,NonReferential,NonGendered,Binary,Central,2.6685,2.7635,0.0950000000000002
207,NonReferential,NonGendered,Binary,CentroParietal,2.69375,2.56025,-0.13350000000000017
207,NonReferential,NonGendered,Binary,Frontal,2.8689999999999998,3.92975,1.06075
207,NonReferential,NonGendered,Binary,FrontoCentral,2.90725,3.2375,0.33024999999999993
207,NonReferential,NonGendered,Binary,Parietal,2.51325,2.778,0.2647499999999998
207,Referential,Gendered,Binary,Central,0.5367500000000002,-1.8855,-2.42225
207,Referential,Gendered,Binary,CentroParietal,0.9339999999999999,-2.05725,-2.99125
207,Referential,Gendered,Binary,Frontal,0.522,-1.5357500000000002,-2.0577500000000004
207,Referential,Gendered,Binary,FrontoCentral,0.10850000000000004,-1.9690000000000003,-2.0775000000000006
207,Referential,Gendered,Binary,Parietal,1.4712500000000002,-2.1414999999999997,-3.61275
207,Referential,NonGendered,Binary,Central,3.92525,-0.10450000000000004,-4.02975
207,Referential,NonGendered,Binary,CentroParietal,4.0275,0.10024999999999995,-3.92725
207,Referential,NonGendered,Binary,Frontal,4.212,-0.8409999999999997,-5.052999999999999
207,Referential,NonGendered,Binary,FrontoCentral,4.453250000000001,-0.30600000000000027,-4.759250000000001
207,Referential,NonGendered,Binary,Parietal,3.955,0.94775,-3.00725
209,NonReferential,Gendered,Binary,Central,0.959,0.2802500000000001,-0.6787499999999999
209,NonReferential,Gendered,Binary,CentroParietal,1.016,-0.32299999999999995,-1.339
209,NonReferential,Gendered,Binary,Frontal,2.3725,2.6849999999999996,0.31249999999999956
209,NonReferential,Gendered,Binary,FrontoCentral,1.2525,0.9522499999999998,-0.30025000000000013
209,NonReferential,Gendered,Binary,Parietal,0.7205,-0.28274999999999983,-1.00325
209,NonReferential,NonGendered,Binary,Central,-0.8659999999999999,0.21800000000000005,1.0839999999999999
209,NonReferential,NonGendered,Binary,CentroParietal,-0.7135,0.05750000000000002,0.771
209,NonReferential,NonGendered,Binary,Frontal,-0.745,0.41874999999999996,1.1637499999999998
209,NonReferential,NonGendered,Binary,FrontoCentral,-0.63725,-0.16999999999999998,0.46725
209,NonReferential,NonGendered,Binary,Parietal,-0.05900000000000004,-0.92025,-0.86125
209,Referential,Gendered,Binary,Central,2.2045,1.73,-0.4744999999999999
209,Referential,Gendered,Binary,CentroParietal,2.064,1.6367500000000001,-0.4272499999999999
209,Referential,Gendered,Binary,Frontal,3.3545000000000003,1.6199999999999999,-1.7345000000000004
209,Referential,Gendered,Binary,FrontoCentral,1.956,1.38275,-0.57325
209,Referential,Gendered,Binary,Parietal,1.733,1.75175,0.018749999999999822
209,Referential,NonGendered,Binary,Central,2.64,1.0365,-1.6035000000000001
209,Referential,NonGendered,Binary,CentroParietal,2.0557499999999997,0.9615,-1.0942499999999997
209,Referential,NonGendered,Binary,Frontal,3.4675000000000002,2.7085,-0.7590000000000003
209,Referential,NonGendered,Binary,FrontoCentral,3.1675,1.73975,-1.42775
209,Referential,NonGendered,Binary,Parietal,1.2917499999999997,0.907,-0.3847499999999997
211,NonReferential,Gendered,Binary,Central,0.9135,0.7089999999999999,-0.20450000000000013
211,NonReferential,Gendered,Binary,CentroParietal,1.3195000000000001,0.57325,-0.7462500000000001
211,NonReferential,Gendered,Binary,Frontal,0.25650000000000006,0.51775,0.26125
211,NonReferential,Gendered,Binary,FrontoCentral,0.6777500000000001,0.7495,0.07174999999999998
211,NonReferential,Gendered,Binary,Parietal,1.1424999999999998,0.6975,-0.44499999999999984
211,NonReferential,NonGendered,Binary,Central,0.93875,1.2945,0.35575
211,NonReferential,NonGendered,Binary,CentroParietal,1.3159999999999998,0.7869999999999999,-0.5289999999999999
211,NonReferential,NonGendered,Binary,Frontal,0.9235,0.76275,-0.16074999999999995
211,NonReferential,NonGendered,Binary,FrontoCentral,1.10125,1.0990000000000002,-0.0022499999999998632
211,NonReferential,NonGendered,Binary,Parietal,0.45749999999999996,0.5765,0.11900000000000005
211,Referential,Gendered,Binary,Central,1.284,1.72825,0.44425000000000003
211,Referential,Gendered,Binary,CentroParietal,1.03675,1.238,0.20124999999999993
211,Referential,Gendered,Binary,Frontal,1.5302499999999999,2.4627499999999998,0.9324999999999999
211,Referential,Gendered,Binary,FrontoCentral,1.79925,1.8867500000000001,0.08750000000000013
211,Referential,Gendered,Binary,Parietal,0.6387499999999999,1.0267499999999998,0.3879999999999999
211,Referential,NonGendered,Binary,Central,-0.9552499999999999,0.66525,1.6204999999999998
211,Referential,NonGendered,Binary,CentroParietal,-0.86425,0.37074999999999997,1.2349999999999999
211,Referential,NonGendered,Binary,Frontal,-1.395,1.327,2.722
211,Referential,NonGendered,Binary,FrontoCentral,-1.324,0.9765,2.3005
211,Referential,NonGendered,Binary,Parietal,-0.6425,-0.06475,0.57775
212,NonReferential,Gendered,Binary,Central,-0.70625,0.8175,1.5237500000000002
212,NonReferential,Gendered,Binary,CentroParietal,-0.16549999999999992,0.127,0.2924999999999999
212,NonReferential,Gendered,Binary,Frontal,-1.98525,1.917,3.90225
212,NonReferential,Gendered,Binary,FrontoCentral,-1.4945,1.383,2.8775
212,NonReferential,Gendered,Binary,Parietal,0.46200000000000013,-0.43174999999999997,-0.89375
212,NonReferential,NonGendered,Binary,Central,-0.09075000000000001,-0.10475000000000012,-0.01400000000000011
212,NonReferential,NonGendered,Binary,CentroParietal,0.027249999999999996,0.37675000000000003,0.34950000000000003
212,NonReferential,NonGendered,Binary,Frontal,-0.45274999999999993,-0.84125,-0.3885000000000001
212,NonReferential,NonGendered,Binary,FrontoCentral,-0.23650000000000002,-0.6995,-0.46299999999999997
212,NonReferential,NonGendered,Binary,Parietal,-0.31325000000000003,1.0245000000000002,1.3377500000000002
212,Referential,Gendered,Binary,Central,0.10650000000000001,-2.54275,-2.64925
212,Referential,Gendered,Binary,CentroParietal,0.55775,-1.9045,-2.46225
212,Referential,Gendered,Binary,Frontal,-0.51725,-3.6935,-3.1762499999999996
212,Referential,Gendered,Binary,FrontoCentral,-0.13974999999999999,-3.4987500000000002,-3.3590000000000004
212,Referential,Gendered,Binary,Parietal,0.63025,-1.8495,-2.47975
212,Referential,NonGendered,Binary,Central,1.84925,-0.30625,-2.1555
212,Referential,NonGendered,Binary,CentroParietal,1.863,1.005,-0.8580000000000001
212,Referential,NonGendered,Binary,Frontal,2.07075,-2.3945,-4.465249999999999
212,Referential,NonGendered,Binary,FrontoCentral,1.9125,-1.53525,-3.44775
212,Referential,NonGendered,Binary,Parietal,1.63175,2.16125,0.5294999999999999
213,NonReferential,Gendered,Binary,Central,-0.44425,2.75275,3.1969999999999996
213,NonReferential,Gendered,Binary,CentroParietal,-0.4685000000000001,2.67425,3.14275
213,NonReferential,Gendered,Binary,Frontal,0.27249999999999996,2.9755,2.703
213,NonReferential,Gendered,Binary,FrontoCentral,0.1845,2.82275,2.63825
213,NonReferential,Gendered,Binary,Parietal,-0.259,2.66625,2.9252499999999997
213,NonReferential,NonGendered,Binary,Central,2.54825,1.8022500000000001,-0.7459999999999998
213,NonReferential,NonGendered,Binary,CentroParietal,2.50875,2.3055000000000003,-0.2032499999999997
213,NonReferential,NonGendered,Binary,Frontal,2.2439999999999998,0.41974999999999996,-1.8242499999999997
213,NonReferential,NonGendered,Binary,FrontoCentral,3.14375,1.856,-1.2877499999999997
213,NonReferential,NonGendered,Binary,Parietal,2.86025,2.01925,-0.8410000000000002
213,Referential,Gendered,Binary,Central,2.253,0.599,-1.6540000000000001
213,Referential,Gendered,Binary,CentroParietal,2.41125,1.0045000000000002,-1.4067499999999997
213,Referential,Gendered,Binary,Frontal,1.5704999999999998,0.6609999999999999,-0.9094999999999999
213,Referential,Gendered,Binary,FrontoCentral,1.9994999999999998,0.8907499999999999,-1.10875
213,Referential,Gendered,Binary,Parietal,2.60025,1.5445,-1.05575
213,Referential,NonGendered,Binary,Central,0.89325,0.37525,-0.518
213,Referential,NonGendered,Binary,CentroParietal,0.766,1.14275,0.3767499999999999
213,Referential,NonGendered,Binary,Frontal,1.751,-1.209,-2.96
213,Referential,NonGendered,Binary,FrontoCentral,0.90075,-0.5330000000000001,-1.4337500000000003
213,Referential,NonGendered,Binary,Parietal,0.3645,1.5415,1.177
214,NonReferential,Gendered,Binary,Central,-0.42125,1.456,1.87725
214,NonReferential,Gendered,Binary,CentroParietal,-0.24325000000000002,1.47225,1.7155
214,NonReferential,Gendered,Binary,Frontal,0.28025,1.13875,0.8584999999999999
214,NonReferential,Gendered,Binary,FrontoCentral,-0.08975000000000002,1.1139999999999999,1.2037499999999999
214,NonReferential,Gendered,Binary,Parietal,-0.16324999999999998,0.6977500000000001,0.8610000000000001
214,NonReferential,NonGendered,Binary,Central,2.21575,-1.68575,-3.9015
214,NonReferential,NonGendered,Binary,CentroParietal,3.28325,-1.45,-4.73325
214,NonReferential,NonGendered,Binary,Frontal,0.65625,-2.067,-2.72325
214,NonReferential,NonGendered,Binary,FrontoCentral,1.083,-1.664,-2.747
214,NonReferential,NonGendered,Binary,Parietal,3.71975,-1.33525,-5.055
214,Referential,Gendered,Binary,Central,-0.6935,-2.97125,-2.27775
214,Referential,Gendered,Binary,CentroParietal,0.15650000000000008,-2.9132499999999997,-3.06975
214,Referential,Gendered,Binary,Frontal,-1.4655,-2.7102500000000003,-1.2447500000000002
214,Referential,Gendered,Binary,FrontoCentral,-1.0695000000000001,-3.08325,-2.01375
214,Referential,Gendered,Binary,Parietal,0.16224999999999995,-3.0265,-3.1887499999999998
214,Referential,NonGendered,Binary,Central,-0.29225,-0.53525,-0.243
214,Referential,NonGendered,Binary,CentroParietal,0.3295,-1.01025,-1.33975
214,Referential,NonGendered,Binary,Frontal,-1.38075,0.7357500000000001,2.1165000000000003
214,Referential,NonGendered,Binary,FrontoCentral,-0.625,0.08575000000000021,0.7107500000000002
214,Referential,NonGendered,Binary,Parietal,0.5609999999999999,-1.4835,-2.0445
215,NonReferential,Gendered,Binary,Central,-1.7614999999999998,0.10749999999999998,1.8689999999999998
215,NonReferential,Gendered,Binary,CentroParietal,-1.49325,1.14125,2.6345
215,NonReferential,Gendered,Binary,Frontal,-1.8205,-0.59075,1.2297500000000001
215,NonReferential,Gendered,Binary,FrontoCentral,-1.4949999999999999,-0.5085,0.9864999999999999
215,NonReferential,Gendered,Binary,Parietal,-0.847,1.5902500000000002,2.43725
215,NonReferential,NonGendered,Binary,Central,-1.78,-2.317,-0.5370000000000001
215,NonReferential,NonGendered,Binary,CentroParietal,-1.796,-1.88775,-0.09175
215,NonReferential,NonGendered,Binary,Frontal,-2.4485,-1.6995,0.7490000000000001
215,NonReferential,NonGendered,Binary,FrontoCentral,-2.30425,-2.418,-0.11375000000000002
215,NonReferential,NonGendered,Binary,Parietal,-1.49025,-1.70625,-0.21599999999999997
215,Referential,Gendered,Binary,Central,-0.88,-4.5425,-3.6625000000000005
215,Referential,Gendered,Binary,CentroParietal,-0.64125,-4.31875,-3.6774999999999998
215,Referential,Gendered,Binary,Frontal,-1.9275000000000002,-3.77425,-1.8467499999999997
215,Referential,Gendered,Binary,FrontoCentral,-1.3202500000000001,-4.4925,-3.1722499999999996
215,Referential,Gendered,Binary,Parietal,-0.789,-4.137,-3.3479999999999994
215,Referential,NonGendered,Binary,Central,-2.225,-2.15625,0.06875000000000009
215,Referential,NonGendered,Binary,CentroParietal,-1.5485,-1.3940000000000001,0.15449999999999986
215,Referential,NonGendered,Binary,Frontal,-3.1935,-2.55375,0.6397499999999998
215,Referential,NonGendered,Binary,FrontoCentral,-2.37025,-2.8505,-0.48024999999999984
215,Referential,NonGendered,Binary,Parietal,-0.9199999999999999,-0.35725000000000007,0.5627499999999999
216,NonReferential,Gendered,Binary,Central,-1.7737500000000002,-0.1632499999999999,1.6105000000000003
216,NonReferential,Gendered,Binary,CentroParietal,-1.64975,-0.11550000000000005,1.5342500000000001
216,NonReferential,Gendered,Binary,Frontal,-2.2405,0.5862499999999999,2.8267499999999997
216,NonReferential,Gendered,Binary,FrontoCentral,-2.13775,0.17749999999999994,2.31525
216,NonReferential,Gendered,Binary,Parietal,-1.1897499999999999,-0.37649999999999983,0.81325
216,NonReferential,NonGendered,Binary,Central,0.9295,0.9655,0.03600000000000003
216,NonReferential,NonGendered,Binary,CentroParietal,1.22025,0.74825,-0.4720000000000001
216,NonReferential,NonGendered,Binary,Frontal,0.661,1.5065,0.8454999999999999
216,NonReferential,NonGendered,Binary,FrontoCentral,0.83875,1.03075,0.19200000000000006
216,NonReferential,NonGendered,Binary,Parietal,1.262,0.17975000000000002,-1.08225
216,Referential,Gendered,Binary,Central,4.13275,-0.99,-5.12275
216,Referential,Gendered,Binary,CentroParietal,3.62425,-0.13675000000000004,-3.761
216,Referential,Gendered,Binary,Frontal,2.1845,-2.46775,-4.65225
216,Referential,Gendered,Binary,FrontoCentral,3.24225,-1.72525,-4.967499999999999
216,Referential,Gendered,Binary,Parietal,2.80525,-0.0050000000000000044,-2.81025
216,Referential,NonGendered,Binary,Central,1.6985000000000001,0.7774999999999999,-0.9210000000000003
216,Referential,NonGendered,Binary,CentroParietal,2.009,1.13125,-0.8777499999999998
216,Referential,NonGendered,Binary,Frontal,1.189,-0.5182499999999999,-1.70725
216,Referential,NonGendered,Binary,FrontoCentral,1.8655,0.22000000000000008,-1.6454999999999997
216,Referential,NonGendered,Binary,Parietal,1.71625,0.7555000000000001,-0.96075
217,NonReferential,Gendered,Binary,Central,-0.22700000000000004,0.29875,0.52575
217,NonReferential,Gendered,Binary,CentroParietal,-0.7847500000000001,0.60225,1.387
217,NonReferential,Gendered,Binary,Frontal,1.2055,0.5295,-0.676
217,NonReferential,Gendered,Binary,FrontoCentral,0.031750000000000056,0.29225,0.26049999999999995
217,NonReferential,Gendered,Binary,Parietal,-1.13875,0.29899999999999993,1.4377499999999999
217,NonReferential,NonGendered,Binary,Central,-1.037,-0.8202499999999999,0.21675
217,NonReferential,NonGendered,Binary,CentroParietal,-0.95975,-0.41675,0.5429999999999999
217,NonReferential,NonGendered,Binary,Frontal,0.45675,0.40399999999999997,-0.05275000000000002
217,NonReferential,NonGendered,Binary,FrontoCentral,-0.66875,-0.6267499999999999,0.04200000000000004
217,NonReferential,NonGendered,Binary,Parietal,-1.02125,-0.13624999999999998,0.885
217,Referential,Gendered,Binary,Central,0.9205,0.371,-0.5495
217,Referential,Gendered,Binary,CentroParietal,0.49375,0.009000000000000119,-0.4847499999999999
217,Referential,Gendered,Binary,Frontal,2.69175,0.96925,-1.7225
217,Referential,Gendered,Binary,FrontoCentral,1.6880000000000002,0.7175,-0.9705000000000001
217,Referential,Gendered,Binary,Parietal,0.17175000000000004,0.49974999999999997,0.32799999999999996
217,Referential,NonGendered,Binary,Central,-0.20400000000000001,-1.03325,-0.82925
217,Referential,NonGendered,Binary,CentroParietal,-0.40575,-1.61875,-1.2129999999999999
217,Referential,NonGendered,Binary,Frontal,0.453,0.8300000000000001,0.37700000000000006
217,Referential,NonGendered,Binary,FrontoCentral,-0.28425,-0.54575,-0.26149999999999995
217,Referential,NonGendered,Binary,Parietal,-0.1675,-1.7662499999999999,-1.59875
218,NonReferential,Gendered,Binary,Central,2.17925,1.5652499999999998,-0.6140000000000003
218,NonReferential,Gendered,Binary,CentroParietal,2.6825,1.4415,-1.241
218,NonReferential,Gendered,Binary,Frontal,0.37949999999999995,2.26925,1.88975
218,NonReferential,Gendered,Binary,FrontoCentral,1.14975,1.692,0.5422499999999999
218,NonReferential,Gendered,Binary,Parietal,3.1294999999999997,1.46025,-1.6692499999999997
218,NonReferential,NonGendered,Binary,Central,1.4115,0.00275000000000003,-1.40875
218,NonReferential,NonGendered,Binary,CentroParietal,1.538,0.5237499999999999,-1.01425
218,NonReferential,NonGendered,Binary,Frontal,0.123,0.5545000000000001,0.4315000000000001
218,NonReferential,NonGendered,Binary,FrontoCentral,0.7909999999999999,0.3335000000000001,-0.45749999999999985
218,NonReferential,NonGendered,Binary,Parietal,1.7334999999999998,0.6915,-1.0419999999999998
218,Referential,Gendered,Binary,Central,1.538,0.2995,-1.2385000000000002
218,Referential,Gendered,Binary,CentroParietal,1.31825,0.46424999999999994,-0.854
218,Referential,Gendered,Binary,Frontal,0.5822499999999999,0.19349999999999998,-0.38874999999999993
218,Referential,Gendered,Binary,FrontoCentral,0.859,0.091,-0.768
218,Referential,Gendered,Binary,Parietal,1.44725,0.6637500000000001,-0.7834999999999999
218,Referential,NonGendered,Binary,Central,0.9197500000000001,2.3137499999999998,1.3939999999999997
218,Referential,NonGendered,Binary,CentroParietal,0.858,2.596,1.738
218,Referential,NonGendered,Binary,Frontal,1.8905,-0.3007500000000001,-2.19125
218,Referential,NonGendered,Binary,FrontoCentral,1.366,1.2835,-0.08250000000000002
218,Referential,NonGendered,Binary,Parietal,0.94475,3.21875,2.274
219,NonReferential,Gendered,Binary,Central,0.19725,3.04325,2.846
219,NonReferential,Gendered,Binary,CentroParietal,0.25975,2.555,2.2952500000000002
219,NonReferential,Gendered,Binary,Frontal,-0.37475,3.055,3.4297500000000003
219,NonReferential,Gendered,Binary,FrontoCentral,-0.21900000000000003,3.21075,3.42975
219,NonReferential,Gendered,Binary,Parietal,0.57575,1.95425,1.3785
219,NonReferential,NonGendered,Binary,Central,1.5685,4.3215,2.753
219,NonReferential,NonGendered,Binary,CentroParietal,1.25725,4.91125,3.654
219,NonReferential,NonGendered,Binary,Frontal,1.1835,3.291,2.1075
219,NonReferential,NonGendered,Binary,FrontoCentral,1.50825,4.2212499999999995,2.712999999999999
219,NonReferential,NonGendered,Binary,Parietal,1.2505,5.34925,4.09875
219,Referential,Gendered,Binary,Central,2.932,1.04925,-1.88275
219,Referential,Gendered,Binary,CentroParietal,2.45475,0.75275,-1.7020000000000002
219,Referential,Gendered,Binary,Frontal,3.806,-0.328,-4.134
219,Referential,Gendered,Binary,FrontoCentral,3.64125,0.5305,-3.11075
219,Referential,Gendered,Binary,Parietal,1.785,0.5780000000000001,-1.2069999999999999
219,Referential,NonGendered,Binary,Central,2.55525,0.5955,-1.95975
219,Referential,NonGendered,Binary,CentroParietal,3.013,0.8235,-2.1895
219,Referential,NonGendered,Binary,Frontal,2.01925,-0.382,-2.40125
219,Referential,NonGendered,Binary,FrontoCentral,2.3609999999999998,0.049000000000000044,-2.312
219,Referential,NonGendered,Binary,Parietal,3.364,1.288,-2.0759999999999996
220,NonReferential,Gendered,Binary,Central,1.452,0.11375000000000002,-1.33825
220,NonReferential,Gendered,Binary,CentroParietal,1.89375,0.17525000000000002,-1.7185000000000001
220,NonReferential,Gendered,Binary,Frontal,2.50975,0.8415,-1.66825
220,NonReferential,Gendered,Binary,FrontoCentral,1.8872499999999999,0.6472500000000001,-1.2399999999999998
220,NonReferential,Gendered,Binary,Parietal,2.5005,0.43624999999999997,-2.0642500000000004
220,NonReferential,NonGendered,Binary,Central,1.5277500000000002,0.67575,-0.8520000000000002
220,NonReferential,NonGendered,Binary,CentroParietal,1.20825,0.5847499999999999,-0.6235000000000002
220,NonReferential,NonGendered,Binary,Frontal,-0.09075,2.47375,2.5645
220,NonReferential,NonGendered,Binary,FrontoCentral,0.69375,1.7530000000000001,1.05925
220,NonReferential,NonGendered,Binary,Parietal,1.4974999999999998,0.48674999999999996,-1.0107499999999998
220,Referential,Gendered,Binary,Central,1.41525,-0.16774999999999995,-1.5829999999999997
220,Referential,Gendered,Binary,CentroParietal,0.9614999999999999,-0.37875,-1.34025
220,Referential,Gendered,Binary,Frontal,2.7235,0.3897500000000001,-2.3337499999999998
220,Referential,Gendered,Binary,FrontoCentral,2.0869999999999997,0.13500000000000012,-1.9519999999999995
220,Referential,Gendered,Binary,Parietal,0.7545,-0.07750000000000001,-0.832
220,Referential,NonGendered,Binary,Central,2.214,0.3515,-1.8625
220,Referential,NonGendered,Binary,CentroParietal,1.8775,0.4614999999999999,-1.416
220,Referential,NonGendered,Binary,Frontal,3.03775,0.90375,-2.134
220,Referential,NonGendered,Binary,FrontoCentral,2.39725,0.7352499999999998,-1.6620000000000004
220,Referential,NonGendered,Binary,Parietal,1.2429999999999999,1.152,-0.09099999999999997
221,NonReferential,Gendered,Binary,Central,3.04275,0.79425,-2.2485
221,NonReferential,Gendered,Binary,CentroParietal,2.77575,2.011,-0.7647499999999998
221,NonReferential,Gendered,Binary,Frontal,3.243,-1.3355,-4.5785
